"id","nombre","apellido","correo","direccion","telefono","carrera_id","createdAt","sexo","FechaNacimiento","updatedAt","matricula","curso_id","estudiante_id","createdAt","updatedAt","id","materia","profesor_id","FechaInicio","FechaFin","sucursal_id","createdAt","updatedAt"
434,Carlos,Romero,carlos.romero433@upb.edu,Calle 247 #77,"73664646",5,"2024-06-26",prefiero no decirlo,"2003-11-27","2024-06-26","5VV0JZYYBF",3,434,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
437,Carlos,Fernandez,carlos.fernandez436@upb.edu,Calle 821 #9,"47327280",24,"2024-06-26",femenino,"2004-02-21","2024-06-26",UQRVKO6U0Q,3,437,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
440,Luis,Martinez,luis.martinez439@upb.edu,Calle 435 #5,"58284577",9,"2024-06-26",masculino,"2004-03-04","2024-06-26",A82MYKMTLA,3,440,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
446,Elena,Lopez,elena.lopez445@upb.edu,Calle 706 #39,"63004720",12,"2024-06-26",femenino,"2005-02-23","2024-06-26",PGWPHDKNH7,3,446,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
467,Isabel,Rojas,isabel.rojas466@upb.edu,Calle 228 #18,"87305901",19,"2024-06-26",prefiero no decirlo,"2000-04-05","2024-06-26",RPC32YCJ2R,3,467,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
471,Juan,Rodriguez,juan.rodriguez470@upb.edu,Calle 839 #36,"44678479",1,"2024-06-26",femenino,"2002-10-21","2024-06-26",A2B0R56YZY,3,471,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
475,Isabel,Sanchez,isabel.sanchez474@upb.edu,Calle 870 #65,"11839035",1,"2024-06-26",prefiero no decirlo,"2000-07-09","2024-06-26",CKEJLQJGYV,3,475,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
481,Luis,Perez,luis.perez480@upb.edu,Calle 666 #8,"30716204",19,"2024-06-26",femenino,"2003-03-12","2024-06-26",P0DBP51U3C,3,481,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
486,Carmen,Vargas,carmen.vargas485@upb.edu,Calle 790 #40,"06839993",7,"2024-06-26",masculino,"2003-10-20","2024-06-26",CKT20CKJJL,3,486,"2024-06-26","2024-06-26",3,8,402,"2024-02-12","2024-03-25",2,"2024-06-26","2024-06-26"
1,Jorge,Morales,jorge.morales0@upb.edu,Calle 649 #66,"77782172",16,"2024-06-26",prefiero no decirlo,"2002-03-16","2024-06-26","40C3MWVGSB",4,1,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
6,Juan,Garcia,juan.garcia5@upb.edu,Calle 517 #21,"80991817",26,"2024-06-26",masculino,"2002-02-06","2024-06-26","7X6V9V4VUC",4,6,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
67,Ana,Hernandez,ana.hernandez66@upb.edu,Calle 971 #85,"51105380",10,"2024-06-26",prefiero no decirlo,"2003-03-17","2024-06-26",OY5V1LRNSK,4,67,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
69,Carmen,Ortega,carmen.ortega68@upb.edu,Calle 481 #36,"42491509",6,"2024-06-26",prefiero no decirlo,"2000-12-13","2024-06-26","604OEEV2RZ",4,69,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
71,Pedro,Gonzalez,pedro.gonzalez70@upb.edu,Calle 441 #21,"52553673",29,"2024-06-26",prefiero no decirlo,"2000-01-27","2024-06-26",DAY2GMJD0I,4,71,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
75,Carlos,Fernandez,carlos.fernandez74@upb.edu,Calle 357 #21,"32814195",3,"2024-06-26",masculino,"2001-07-05","2024-06-26",SE8ENKGBCB,4,75,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
85,Maria,Navarro,maria.navarro84@upb.edu,Calle 868 #92,"26835672",1,"2024-06-26",prefiero no decirlo,"2001-05-24","2024-06-26","6J203WSMIV",4,85,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
89,Juan,Sanchez,juan.sanchez88@upb.edu,Calle 851 #8,"49679537",14,"2024-06-26",masculino,"2005-06-19","2024-06-26",KMAK4LWW7X,4,89,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
93,Sofia,Navarro,sofia.navarro92@upb.edu,Calle 800 #19,"40174255",24,"2024-06-26",prefiero no decirlo,"2005-12-24","2024-06-26",P01TTL54A3,4,93,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
96,Lucia,Rodriguez,lucia.rodriguez95@upb.edu,Calle 438 #85,"06633175",30,"2024-06-26",masculino,"2004-11-14","2024-06-26",BI4VYU8SEF,4,96,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
100,Isabel,Ramirez,isabel.ramirez99@upb.edu,Calle 967 #5,"46453152",30,"2024-06-26",femenino,"2001-10-27","2024-06-26",QQHULSLQME,4,100,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
102,Sofia,Rojas,sofia.rojas101@upb.edu,Calle 897 #42,"38113243",23,"2024-06-26",femenino,"2001-10-26","2024-06-26",UU33QSUTGB,4,102,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
112,Angela,Lopez,angela.lopez111@upb.edu,Calle 668 #32,"68384264",19,"2024-06-26",prefiero no decirlo,"2003-01-17","2024-06-26",O9K5EOI969,4,112,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
132,Sofia,Romero,sofia.romero131@upb.edu,Calle 732 #91,"85227666",1,"2024-06-26",masculino,"2001-10-09","2024-06-26",AEFE09X9PF,4,132,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
133,Carlos,Gonzalez,carlos.gonzalez132@upb.edu,Calle 676 #11,"61559712",24,"2024-06-26",femenino,"2002-10-23","2024-06-26",GKDNN5TYUI,4,133,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
146,Carmen,Rodriguez,carmen.rodriguez145@upb.edu,Calle 772 #82,"82275781",21,"2024-06-26",femenino,"2005-02-13","2024-06-26",V718Z10PAF,4,146,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
165,Marta,Ramirez,marta.ramirez164@upb.edu,Calle 873 #23,"77594918",13,"2024-06-26",masculino,"2002-06-22","2024-06-26",KNMQ030Q2Q,4,165,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
181,Luis,Rojas,luis.rojas180@upb.edu,Calle 251 #64,"13726431",21,"2024-06-26",prefiero no decirlo,"2002-10-01","2024-06-26",A5SKNP47ZR,4,181,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
186,Maria,Rodriguez,maria.rodriguez185@upb.edu,Calle 570 #25,"91280850",11,"2024-06-26",prefiero no decirlo,"2003-08-22","2024-06-26",QOMZOQU5B0,4,186,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
187,Pedro,Rojas,pedro.rojas186@upb.edu,Calle 731 #68,"36851981",22,"2024-06-26",femenino,"2005-07-18","2024-06-26",C5PTPS0XGB,4,187,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
202,Angela,Navarro,angela.navarro201@upb.edu,Calle 902 #17,"38595153",29,"2024-06-26",masculino,"2004-02-07","2024-06-26",IP9Z74AKQY,4,202,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
229,Lucia,Perez,lucia.perez228@upb.edu,Calle 247 #68,"04076224",18,"2024-06-26",femenino,"2004-10-12","2024-06-26",SK345PV4YV,4,229,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
245,Laura,Rodriguez,laura.rodriguez244@upb.edu,Calle 194 #30,"31883388",14,"2024-06-26",femenino,"2004-10-16","2024-06-26",U8MMJYXHCY,4,245,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
256,Lucia,Fernandez,lucia.fernandez255@upb.edu,Calle 276 #3,"24495885",21,"2024-06-26",prefiero no decirlo,"2005-03-09","2024-06-26",R8KHLGB2P8,4,256,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
264,Carlos,Navarro,carlos.navarro263@upb.edu,Calle 751 #11,"08838051",21,"2024-06-26",femenino,"2003-04-21","2024-06-26",UATU3VGQ7J,4,264,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
299,Elena,Reyes,elena.reyes298@upb.edu,Calle 298 #62,"60953800",19,"2024-06-26",masculino,"2005-11-10","2024-06-26",KQKT2TSIMT,4,299,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
307,Marta,Garcia,marta.garcia306@upb.edu,Calle 229 #83,"05817868",16,"2024-06-26",masculino,"2002-03-18","2024-06-26",TBLCS0YX7M,4,307,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
311,Jose,Rodriguez,jose.rodriguez310@upb.edu,Calle 906 #20,"28513759",17,"2024-06-26",masculino,"2004-01-30","2024-06-26",LW0BS7QTXO,4,311,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
325,Juan,Navarro,juan.navarro324@upb.edu,Calle 746 #37,"57959168",27,"2024-06-26",masculino,"2001-02-21","2024-06-26",FEYZKVHGO4,4,325,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
329,Juan,Rodriguez,juan.rodriguez328@upb.edu,Calle 658 #22,"69855141",23,"2024-06-26",femenino,"2004-08-28","2024-06-26",DQX49ZFJL1,4,329,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
332,Elena,Rodriguez,elena.rodriguez331@upb.edu,Calle 714 #15,"44837564",2,"2024-06-26",femenino,"2003-10-30","2024-06-26","9374F8NMZQ",4,332,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
352,Sofia,Gonzalez,sofia.gonzalez351@upb.edu,Calle 667 #34,"08220077",9,"2024-06-26",femenino,"2004-03-23","2024-06-26",CL2YBE60DF,4,352,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
358,Isabel,Reyes,isabel.reyes357@upb.edu,Calle 896 #97,"40437815",21,"2024-06-26",prefiero no decirlo,"2005-11-04","2024-06-26",HFPO2RLO5F,4,358,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
368,Laura,Navarro,laura.navarro367@upb.edu,Calle 621 #20,"61237717",7,"2024-06-26",prefiero no decirlo,"2000-08-14","2024-06-26",OJHL58I3KD,4,368,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
372,Laura,Rojas,laura.rojas371@upb.edu,Calle 613 #3,"69206013",22,"2024-06-26",prefiero no decirlo,"2002-07-25","2024-06-26",UX382RHZ1S,4,372,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
392,Maria,Lopez,maria.lopez391@upb.edu,Calle 478 #28,"89314467",10,"2024-06-26",femenino,"2004-09-04","2024-06-26",ZS89IXHFHO,4,392,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
395,Carlos,Garcia,carlos.garcia394@upb.edu,Calle 52 #34,"19915522",6,"2024-06-26",femenino,"2004-06-18","2024-06-26",VIKWVT0HCY,4,395,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
414,Roberto,Perez,roberto.perez413@upb.edu,Calle 661 #94,"12383801",11,"2024-06-26",masculino,"2000-03-12","2024-06-26","84BK8B3T0Y",4,414,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
415,David,Ortega,david.ortega414@upb.edu,Calle 525 #15,"85520314",25,"2024-06-26",femenino,"2004-01-04","2024-06-26",GTX7ZUP2KI,4,415,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
417,Lucia,Martinez,lucia.martinez416@upb.edu,Calle 554 #25,"96824508",6,"2024-06-26",femenino,"2005-06-10","2024-06-26",A3VZA6ZZEQ,4,417,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
423,Jose,Garcia,jose.garcia422@upb.edu,Calle 945 #51,"78613944",25,"2024-06-26",prefiero no decirlo,"2004-11-26","2024-06-26",ASEJFVPXZF,4,423,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
439,Sofia,Lopez,sofia.lopez438@upb.edu,Calle 830 #43,"26939019",24,"2024-06-26",prefiero no decirlo,"2002-06-27","2024-06-26",YUTCJD5AXH,4,439,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
449,Angela,Reyes,angela.reyes448@upb.edu,Calle 304 #76,"70208598",11,"2024-06-26",prefiero no decirlo,"2004-12-30","2024-06-26",NJ23AC0N0V,4,449,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
459,Carmen,Navarro,carmen.navarro458@upb.edu,Calle 230 #100,"28058968",18,"2024-06-26",masculino,"2002-05-21","2024-06-26",CIRN3O52V7,4,459,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
461,Elena,Rojas,elena.rojas460@upb.edu,Calle 640 #85,"64022146",16,"2024-06-26",femenino,"2004-07-26","2024-06-26",V3ZW17VY7R,4,461,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
493,Sofia,Reyes,sofia.reyes492@upb.edu,Calle 661 #86,"14605559",20,"2024-06-26",masculino,"2000-09-02","2024-06-26",Q9VI8U2P20,4,493,"2024-06-26","2024-06-26",4,45,403,"2024-02-18","2024-03-27",3,"2024-06-26","2024-06-26"
2,Roberto,Sanchez,roberto.sanchez1@upb.edu,Calle 503 #25,"10184940",9,"2024-06-26",femenino,"2004-05-16","2024-06-26","0XWOJFVX11",5,2,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
31,Elena,Fernandez,elena.fernandez30@upb.edu,Calle 773 #10,"47661725",20,"2024-06-26",masculino,"2001-01-04","2024-06-26",CRU4639IIL,5,31,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
50,Juan,Morales,juan.morales49@upb.edu,Calle 938 #36,"28588340",6,"2024-06-26",masculino,"2004-10-09","2024-06-26",NQKWFI8AK8,5,50,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
86,Miguel,Rojas,miguel.rojas85@upb.edu,Calle 565 #87,"32401279",15,"2024-06-26",femenino,"2005-02-02","2024-06-26",HMU17TP1KD,5,86,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
90,Elena,Sanchez,elena.sanchez89@upb.edu,Calle 572 #65,"56128084",20,"2024-06-26",femenino,"2002-12-18","2024-06-26",NSTGMQLMGN,5,90,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
110,Ana,Suarez,ana.suarez109@upb.edu,Calle 1 #6,"67118277",17,"2024-06-26",femenino,"2002-06-28","2024-06-26",KDY2BJJCX9,5,110,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
124,Ana,Mendoza,ana.mendoza123@upb.edu,Calle 245 #16,"41052489",21,"2024-06-26",masculino,"2000-04-13","2024-06-26",GH32PMBWTC,5,124,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
128,Elena,Ortega,elena.ortega127@upb.edu,Calle 547 #82,"42866078",19,"2024-06-26",prefiero no decirlo,"2000-08-07","2024-06-26",Z6TD8EFN3A,5,128,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
141,Juan,Rojas,juan.rojas140@upb.edu,Calle 103 #48,"45431785",4,"2024-06-26",femenino,"2002-05-10","2024-06-26",EVESU8YQFZ,5,141,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
143,Carlos,Rojas,carlos.rojas142@upb.edu,Calle 250 #90,"41006152",4,"2024-06-26",femenino,"2001-08-22","2024-06-26",KCYIQEYUYO,5,143,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
145,Sofia,Mendoza,sofia.mendoza144@upb.edu,Calle 969 #30,"01584360",17,"2024-06-26",femenino,"2005-06-04","2024-06-26","91W10IOWZU",5,145,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
188,Elena,Navarro,elena.navarro187@upb.edu,Calle 310 #16,"82001891",30,"2024-06-26",masculino,"2001-01-07","2024-06-26",TNWFCHVJYF,5,188,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
191,Elena,Garcia,elena.garcia190@upb.edu,Calle 153 #28,"36577214",28,"2024-06-26",femenino,"2002-11-03","2024-06-26","763IRTLJ2A",5,191,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
203,Ana,Romero,ana.romero202@upb.edu,Calle 469 #43,"98394792",21,"2024-06-26",masculino,"2001-11-07","2024-06-26",I9AVQMD3OH,5,203,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
207,Elena,Gonzalez,elena.gonzalez206@upb.edu,Calle 459 #90,"66705903",13,"2024-06-26",femenino,"2003-01-26","2024-06-26","15UFAQTT1H",5,207,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
214,Andres,Reyes,andres.reyes213@upb.edu,Calle 553 #77,"60925818",5,"2024-06-26",masculino,"2001-03-05","2024-06-26",FXN19BBGNZ,5,214,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
217,Andres,Ramirez,andres.ramirez216@upb.edu,Calle 871 #81,"55173561",4,"2024-06-26",masculino,"2004-09-21","2024-06-26",DMWJQ0WEM4,5,217,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
226,Carlos,Ortega,carlos.ortega225@upb.edu,Calle 426 #33,"85247213",26,"2024-06-26",femenino,"2005-09-06","2024-06-26","0HYXSCYUIL",5,226,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
227,Pedro,Garcia,pedro.garcia226@upb.edu,Calle 931 #58,"29790092",24,"2024-06-26",femenino,"2005-01-09","2024-06-26",X1556VDK0X,5,227,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
232,Isabel,Hernandez,isabel.hernandez231@upb.edu,Calle 720 #56,"46991015",7,"2024-06-26",prefiero no decirlo,"2003-05-04","2024-06-26",AQDZO0HCHJ,5,232,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
237,Carlos,Suarez,carlos.suarez236@upb.edu,Calle 775 #59,"52109075",28,"2024-06-26",prefiero no decirlo,"2004-06-13","2024-06-26","80NVS4JTFP",5,237,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
240,Carlos,Navarro,carlos.navarro239@upb.edu,Calle 23 #6,"26710525",1,"2024-06-26",masculino,"2005-02-10","2024-06-26",LUK3N1UBI5,5,240,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
244,Carlos,Garcia,carlos.garcia243@upb.edu,Calle 25 #73,"72098130",16,"2024-06-26",masculino,"2000-12-11","2024-06-26",VEVMOKCYII,5,244,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
248,Laura,Rojas,laura.rojas247@upb.edu,Calle 98 #37,"42267511",20,"2024-06-26",masculino,"2004-07-29","2024-06-26",VDKCBMU3OE,5,248,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
289,Jose,Martinez,jose.martinez288@upb.edu,Calle 514 #2,"07925408",15,"2024-06-26",femenino,"2001-10-04","2024-06-26",HF5DVW94YW,5,289,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
304,Maria,Rodriguez,maria.rodriguez303@upb.edu,Calle 122 #3,"99348525",21,"2024-06-26",masculino,"2004-11-19","2024-06-26",QQH71IHEO9,5,304,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
308,Angela,Ramirez,angela.ramirez307@upb.edu,Calle 935 #23,"23924581",15,"2024-06-26",prefiero no decirlo,"2000-12-28","2024-06-26",OP5A3E5UOP,5,308,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
326,Laura,Hernandez,laura.hernandez325@upb.edu,Calle 551 #53,"61697700",23,"2024-06-26",prefiero no decirlo,"2000-02-20","2024-06-26",U9QDBXP3MF,5,326,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
334,Isabel,Ramirez,isabel.ramirez333@upb.edu,Calle 14 #11,"91116263",22,"2024-06-26",masculino,"2005-05-05","2024-06-26",YX33CIQGVO,5,334,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
342,Angela,Rodriguez,angela.rodriguez341@upb.edu,Calle 461 #66,"33690047",23,"2024-06-26",masculino,"2001-03-14","2024-06-26",L63OFFRVJO,5,342,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
353,Elena,Garcia,elena.garcia352@upb.edu,Calle 267 #100,"30339348",6,"2024-06-26",femenino,"2002-08-02","2024-06-26",BDIC7QDUQ7,5,353,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
369,Jorge,Perez,jorge.perez368@upb.edu,Calle 62 #48,"74090792",9,"2024-06-26",prefiero no decirlo,"2003-03-21","2024-06-26",WDA2UGBR2I,5,369,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
373,Angela,Lopez,angela.lopez372@upb.edu,Calle 884 #42,"05112791",27,"2024-06-26",prefiero no decirlo,"2002-11-07","2024-06-26","7FZN56VZMR",5,373,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
379,Luis,Sanchez,luis.sanchez378@upb.edu,Calle 267 #91,"81463309",10,"2024-06-26",prefiero no decirlo,"2000-09-09","2024-06-26",OA90D435SD,5,379,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
399,Miguel,Suarez,miguel.suarez398@upb.edu,Calle 858 #67,"70244785",10,"2024-06-26",masculino,"2001-06-05","2024-06-26","8HFHVKMUAR",5,399,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
413,Angela,Martinez,angela.martinez412@upb.edu,Calle 85 #5,"86269003",12,"2024-06-26",femenino,"2000-06-23","2024-06-26",MWCFO0I3EX,5,413,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
414,Roberto,Perez,roberto.perez413@upb.edu,Calle 661 #94,"12383801",11,"2024-06-26",masculino,"2000-03-12","2024-06-26","84BK8B3T0Y",5,414,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
446,Elena,Lopez,elena.lopez445@upb.edu,Calle 706 #39,"63004720",12,"2024-06-26",femenino,"2005-02-23","2024-06-26",PGWPHDKNH7,5,446,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
447,Lucia,Navarro,lucia.navarro446@upb.edu,Calle 835 #49,"34265280",28,"2024-06-26",prefiero no decirlo,"2000-06-28","2024-06-26","3CBI06KFG8",5,447,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
451,Juan,Navarro,juan.navarro450@upb.edu,Calle 913 #36,"24419945",3,"2024-06-26",femenino,"2005-03-29","2024-06-26",IVHQW0PVVC,5,451,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
465,Sofia,Garcia,sofia.garcia464@upb.edu,Calle 920 #15,"75825875",2,"2024-06-26",prefiero no decirlo,"2004-01-24","2024-06-26",N4V0K7CJGC,5,465,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
477,Carmen,Reyes,carmen.reyes476@upb.edu,Calle 303 #9,"64207603",13,"2024-06-26",femenino,"2002-03-15","2024-06-26","11XO7142KC",5,477,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
488,Pedro,Mendoza,pedro.mendoza487@upb.edu,Calle 992 #91,"96097361",13,"2024-06-26",prefiero no decirlo,"2003-09-03","2024-06-26",OKJSFYD8C3,5,488,"2024-06-26","2024-06-26",5,29,404,"2024-03-01","2024-04-10",1,"2024-06-26","2024-06-26"
10,Miguel,Perez,miguel.perez9@upb.edu,Calle 675 #10,"14587666",21,"2024-06-26",masculino,"2003-10-08","2024-06-26",XLDKDBN1U4,6,10,"2024-06-26","2024-06-26",6,33,405,"2024-03-07","2024-04-18",2,"2024-06-26","2024-06-26"
